No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
978,PCAP,ProCap Acquisition Corp,63.63M,10.18
979,SVCC,Stellar V Capital Corp.,63.45M,-
980,LFT,"Lument Finance Trust, Inc.",63.40M,1.210
981,FTCI,"FTC Solar, Inc.",62.96M,4.040
982,VATE,INNOVATE Corp.,62.63M,4.590
983,AFCG,Advanced Flower Capital Inc.,62.59M,2.660
984,FNGR,"FingerMotion, Inc.",62.51M,1.020
985,TZOO,Travelzoo,62.42M,5.71
986,LEGT,Legato Merger Corp. III,62.30M,10.98
987,LFS,"Leifras Co., Ltd.",62.28M,2.500
988,SAFX,"XCF Global, Inc.",62.18M,0.391
989,ACET,"Adicet Bio, Inc.",62.09M,6.47
990,VOC,VOC Energy Trust,62.05M,3.650
991,PVL,Permianville Royalty Trust,62.04M,1.880
992,PMTR,Perimeter Acquisition Corp. I,62.01M,10.27
993,IBO,Impact BioMedical Inc.,61.98M,0.575
994,ASRV,"AmeriServ Financial, Inc.",60.90M,3.590
995,IBIO,"iBio, Inc.",60.80M,1.760
996,NSTS,"NSTS Bancorp, Inc.",60.75M,11.60
997,INDO,Indonesia Energy Corporation Limited,60.70M,4.050
998,GEG,"Great Elm Group, Inc.",60.58M,1.850
999,MACI,Melar Acquisition Corp. I,60.54M,10.77
1000,TEAD,Teads Holding Co.,60.48M,0.630
